lat_values,lng_values,city,country,Temp,Humidity,Cloudiness,Wind Speed,Lat,Longitude
-19.44592704653934,39.4216978027149,mocuba,mz,84.25,48,0,7.14,-17,37
58.48349692351829,107.13842862760771,markova,ru,26.6,92,90,11.18,52.26,104.21
-12.720361797348033,-75.91484104887239,quilmana,pe,67.42,72,8,3.11,-12.95,-76.38
-23.819670046850547,9.816727056187403,walvis bay,na,53.6,76,0,1.12,-22.96,14.51
64.18285960492474,160.03666247099414,evensk,ru,25.17,100,88,3.49,61.95,159.23
-4.015418203677186,-51.12684925615784,altamira,br,89.6,62,40,3.36,-3.2,-52.21
80.49112282265469,178.03924469951988,leningradskiy,ru,15.99,100,0,7.58,69.38,178.42
25.50197392608885,67.6972494141043,thano bula khan,pk,71.07,69,0,3.33,25.37,68.31
66.35570140358527,76.76156543849612,novyy urengoy,ru,21.93,89,88,10.04,66.08,76.63
-32.42070264326721,-55.475503100708295,tacuarembo,uy,63.82,100,88,6.91,-31.73,-55.98
-42.31134432151163,40.71770073792857,margate,za,58.92,100,88,15.12,-30.86,30.37
67.42553422493745,63.67113409406892,zapolyarnyy,ru,33.8,86,75,14.99,69.42,30.81
-2.154862872356915,-79.80791922811125,guayaquil,ec,86,55,75,10.29,-2.17,-79.9
-36.60413488383098,156.7171354138958,nelson bay,au,64.4,100,40,8.05,-32.72,152.15
-41.050103538926535,150.65036583064006,launceston,au,60.8,82,75,13.87,-41.45,147.17
46.93170890284438,-114.89034721219939,orchard homes,us,51.8,50,1,1.77,46.86,-114.05
-31.20622008710442,137.39778807288025,port augusta,au,53.6,81,0,8.05,-32.5,137.77
-2.609220814376087,37.38522360286086,namanga,ke,62.88,92,68,2.89,-2.54,36.79
18.846333430603536,112.03462158725512,wanning,cn,76.47,100,0,11.61,18.8,110.4
3.472288732659962,-42.08931400349931,cururupu,br,83.31,69,8,13.56,-1.83,-44.87
59.15796629653997,133.91772025131803,ust-maya,ru,13.92,84,76,2.59,60.42,134.53
-1.6638141158898634,36.85151802359755,kajiado,ke,64.4,82,40,8.05,-1.85,36.78
-43.37194704377886,-67.00690120464043,trelew,ar,72.69,38,0,10.04,-43.25,-65.31
-24.793462108516763,154.94547212828917,hervey bay,au,75.21,92,0,5.28,-25.28,152.85
50.36912441151617,-105.56899346995606,moose jaw,ca,44.6,48,20,9.17,50.4,-105.53
70.80333837967856,132.76027427442824,ust-kuyga,ru,-3.1,61,56,5.23,70.02,135.6
34.728268156081896,-5.474350168131252,wazzan,ma,66.2,32,0,8.05,34.07,-4.95
-9.773226089513471,166.2054091345209,lata,sb,41,86,0,10.29,59.97,17.7
9.133472243657323,19.980059643090897,ndele,cf,74.85,63,0,5.5,8.41,20.65
6.98502260549995,118.39435764938378,cagayan de tawi-tawi,ph,81.55,100,92,4.5,6.97,118.51
-5.290432339207101,-40.333106041622614,varzea alegre,br,87.63,33,8,11.88,-5.35,-40.38
39.906371164633754,-9.923586664169221,peniche,pt,74.32,40,0,1.12,39.36,-9.38
15.72595296194848,117.80284729700156,aloleng,ph,78.54,98,64,2.77,16.13,119.78
-43.22749315459266,-46.36937225428886,rocha,uy,59.37,100,92,17.69,-34.48,-54.33
34.9215491587652,-112.7093599731146,chino valley,us,73.38,13,1,8.05,34.76,-112.45
54.11529676355781,-113.35906432647482,bon accord,ca,52.79,65,1,9.17,53.83,-113.42
